Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
example,10/20/2019 4:30,0:41:08,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: Prayer for the Dying (Episode 12),,Microsoft Xbox One,0:41:08,0:41:08,US (United States)
example,10/20/2019 3:49,0:41:10,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: Woke Up with a Monster (Episode 11),,Microsoft Xbox One,0:41:10,0:41:10,US (United States)
example,10/20/2019 3:08,0:40:20,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 6: Christmas Through Your Eyes (Episode 10),,Microsoft Xbox One,0:40:20,0:40:20,US (United States)
example,10/20/2019 2:50,0:00:02,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: Christmas Through Your Eyes (Episode 10),,Microsoft Xbox One,0:00:02,Not latest view,US (United States)
example,10/20/2019 2:09,0:41:13,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 6: I Alone (Episode 9),,Microsoft Xbox One,0:41:13,0:41:13,US (United States)
example,10/20/2019 2:05,0:00:02,Autoplayed: user action: None; ,Vampire Knight: Season 2: Revival of the Mad Emperor (Episode 9),,Microsoft Xbox One,0:00:02,Not latest view,US (United States)
example,10/20/2019 1:42,0:22:51,Autoplayed: user action: None; ,Vampire Knight: Season 2: Spiraling Recollections (Episode 8),,Microsoft Xbox One,0:22:51,Not latest view,US (United States)
example,10/20/2019 1:21,0:21:36,,Vampire Knight: Season 2: The Kiss of Thorns (Episode 7),,Microsoft Xbox One,0:22:51,Not latest view,US (United States)
example,10/20/2019 1:20,0:00:22,Autoplayed: user action: Unspecified; ,Vampire Knight: Season 2: Spiraling Recollections (Episode 8),,Microsoft Xbox One,0:00:22,Not latest view,US (United States)
example,10/20/2019 1:19,0:00:04,Autoplayed: user action: None; ,Vampire Knight: Season 2: Spiraling Recollections (Episode 8),,Microsoft Xbox One,0:00:04,Not latest view,US (United States)
example,10/20/2019 1:19,0:00:05,,Vampire Knight: Season 2: Spiraling Recollections (Episode 8),,Microsoft Xbox One,0:00:05,Not latest view,US (United States)
example,10/20/2019 1:17,0:00:05,,Vampire Knight: Season 2: The Kiss of Thorns (Episode 7),,Microsoft Xbox One,0:00:05,Not latest view,US (United States)
example,10/20/2019 1:17,0:00:30,,Vampire Knight: Season 2: Spiraling Recollections (Episode 8),,Microsoft Xbox One,0:00:03,Not latest view,US (United States)
example,10/20/2019 1:16,0:00:29,Autoplayed: user action: Unspecified; ,Vampire Knight: Season 1: Gunshot of Sorrow (Episode 8),,Microsoft Xbox One,0:24:13,Not latest view,US (United States)
example,10/20/2019 0:50,0:21:07,Autoplayed: user action: Unspecified; ,Vampire Knight: Season 1: The Scarlet Maze (Episode 7),,Microsoft Xbox One,0:22:34,Not latest view,US (United States)
example,10/20/2019 0:28,0:21:15,,Vampire Knight: Season 1: Their Choices (Episode 6),,Microsoft Xbox One,0:22:49,Not latest view,US (United States)
example,10/20/2019 0:07,0:14:50,,Vampire Knight: Season 1: Moonlight Festivities (Episode 5),,Microsoft Xbox One,0:22:32,Not latest view,US (United States)
example,10/19/2019 22:41,0:05:09,,Vampire Knight: Season 1: Moonlight Festivities (Episode 5),,Microsoft Xbox One,0:07:45,Not latest view,US (United States)
example,10/19/2019 22:18,0:22:37,Autoplayed: user action: Unspecified; ,Vampire Knight: Season 1: Trigger of Condemnation (Episode 4),,Microsoft Xbox One,0:22:35,Not latest view,US (United States)
example,10/19/2019 19:31,0:02:31,,Vampire Knight: Season 1: Trigger of Condemnation (Episode 4),,Microsoft Xbox One,0:04:29,Not latest view,US (United States)
example,10/19/2019 19:10,0:21:13,,Vampire Knight: Season 1: The Fang of Penitence (Episode 3),,Microsoft Xbox One,0:24:12,Not latest view,US (United States)
example,10/19/2019 18:49,0:21:04,Autoplayed: user action: Unspecified; ,Vampire Knight: Season 1: Memories of Blood (Episode 2),,Microsoft Xbox One,0:22:37,Not latest view,US (United States)
example,10/19/2019 3:21,0:41:28,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: Fade into You (Episode 8),,Microsoft Xbox One,0:41:28,0:41:28,US (United States)
example,10/19/2019 2:40,0:41:05,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: Do You Remember the First Time? (Episode 7),,Microsoft Xbox One,0:41:05,0:41:05,US (United States)
example,10/19/2019 1:59,0:41:22,Autoplayed: user action: Unspecified; ,"The Vampire Diaries: Season 6: The More You Ignore Me, the Closer I Get (Episode 6)",,Microsoft Xbox One,0:41:22,0:41:22,US (United States)
example,10/19/2019 1:22,0:08:37,Autoplayed: user action: Unspecified; ,Vampire Knight: Season 1: Night of Vampires (Episode 1),,Microsoft Xbox One,0:22:35,Not latest view,US (United States)
example,10/19/2019 1:09,0:12:38,,Vampire Knight: Season 1: Night of Vampires (Episode 1),,Microsoft Xbox One,0:14:01,Not latest view,US (United States)
example,10/19/2019 1:08,0:00:07,Autoplayed: user action: None; ,Vampire Knight: Season 1: Memories of Blood (Episode 2),,Microsoft Xbox One,0:00:07,Not latest view,US (United States)
example,10/18/2019 3:34,0:41:21,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: The World has Turned and Left Me Here (Episode 5),,Microsoft Xbox One,0:41:21,0:41:21,US (United States)
example,10/18/2019 2:53,0:40:55,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: Black Hole Sun (Episode 4),,Microsoft Xbox One,0:40:55,0:40:55,US (United States)
example,10/18/2019 2:12,0:41:25,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 6: Welcome to Paradise (Episode 3),,Microsoft Xbox One,0:41:25,0:41:25,US (United States)
example,10/15/2019 5:43,0:41:16,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: Yellow Ledbetter (Episode 2),,Microsoft Xbox One,0:41:16,Not latest view,US (United States)
example,10/15/2019 5:02,0:40:48,Autoplayed: user action: None; ,The Vampire Diaries: Season 6: I'll Remember (Episode 1),,Microsoft Xbox One,0:40:48,Not latest view,US (United States)
example,10/15/2019 4:20,0:41:15,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: Home (Episode 22),,Microsoft Xbox One,0:42:12,Not latest view,US (United States)
example,10/15/2019 3:40,0:40:07,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: Promised Land (Episode 21),,Microsoft Xbox One,0:40:57,Not latest view,US (United States)
example,10/15/2019 3:00,0:40:25,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: What Lies Beneath (Episode 20),,Microsoft Xbox One,0:41:18,Not latest view,US (United States)
example,10/15/2019 2:18,0:41:09,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 5: Man on Fire (Episode 19),,Microsoft Xbox One,0:41:09,Not latest view,US (United States)
example,10/14/2019 5:14,0:41:21,Autoplayed: user action: None; ,The Originals: Season 1: The Big Uneasy (Episode 18),,Microsoft Xbox One,0:42:05,0:42:05,US (United States)
example,10/14/2019 4:33,0:41:18,Autoplayed: user action: None; ,The Originals: Season 1: Moon over Bourbon Street (Episode 17),,Microsoft Xbox One,0:42:08,0:42:08,US (United States)
example,10/14/2019 3:51,0:41:45,Autoplayed: user action: Unspecified; ,The Originals: Season 1: Farewell to Storyville (Episode 16),,Microsoft Xbox One,0:42:15,0:42:15,US (United States)
example,10/14/2019 3:07,0:43:55,Autoplayed: user action: None; ,Lost Girl: Season 1: Food for Thought (Episode 6),,Microsoft Xbox One,0:43:55,0:43:55,US (United States)
example,10/14/2019 2:23,0:43:52,Autoplayed: user action: None; ,Lost Girl: Season 1: Dead Lucky (Episode 5),,Microsoft Xbox One,0:43:52,0:43:52,US (United States)
example,10/14/2019 1:39,0:43:50,Autoplayed: user action: Unspecified; ,Lost Girl: Season 1: Faetal Attraction (Episode 4),,Microsoft Xbox One,0:43:50,0:43:50,US (United States)
example,10/13/2019 2:59,0:43:54,Autoplayed: user action: None; ,"Lost Girl: Season 1: Oh Kappa, My Kappa (Episode 3)",,Microsoft Xbox One,0:43:54,0:43:54,US (United States)
example,10/13/2019 2:15,0:43:52,Autoplayed: user action: None; ,"Lost Girl: Season 1: Where There's a Will, There's a Fae (Episode 2)",,Microsoft Xbox One,0:43:52,0:43:52,US (United States)
example,10/13/2019 1:31,0:43:31,Autoplayed: user action: Unspecified; ,"Lost Girl: Season 1: It's a Fae, Fae, Fae, Fae World (Episode 1)",,Microsoft Xbox One,0:43:31,0:43:31,US (United States)
example,10/12/2019 23:35,0:01:47,Autoplayed: user action: None; ,The Flintstones,,Microsoft Xbox One,0:27:37,0:27:37,US (United States)
example,10/12/2019 21:53,1:38:33,Autoplayed: user action: Unspecified; ,Charlie's Angels: Full Throttle,,Microsoft Xbox One,1:38:33,1:38:33,US (United States)
example,10/12/2019 21:52,0:00:07,Autoplayed: user action: None; ,Charlie's Angels: Full Throttle,,Microsoft Xbox One,0:00:07,Not latest view,US (United States)
example,10/12/2019 19:22,0:00:34,Autoplayed: user action: None; ,Witches: A Century of Murder: Season 1: Part 2 (Episode 2),,Microsoft Xbox One,0:00:34,0:00:34,US (United States)
example,10/12/2019 3:10,0:41:29,Autoplayed: user action: None; ,The Originals: Season 1: Le Grand Guignol (Episode 15),,Microsoft Xbox One,0:42:12,0:42:12,US (United States)
example,10/12/2019 2:28,0:41:34,Autoplayed: user action: None; ,The Originals: Season 1: Long Way Back from Hell (Episode 14),,Microsoft Xbox One,0:42:09,0:42:09,US (United States)
example,10/12/2019 1:47,0:41:30,Autoplayed: user action: Unspecified; ,The Originals: Season 1: Crescent City (Episode 13),,Microsoft Xbox One,0:42:05,0:42:05,US (United States)
example,10/12/2019 1:17,0:25:51,Autoplayed: user action: None; ,The Flintstones,,Microsoft Xbox One,0:25:51,Not latest view,US (United States)
example,10/11/2019 23:39,1:21:04,Autoplayed: user action: Unspecified; ,Men in Black II,,Microsoft Xbox One,1:21:04,1:21:04,US (United States)
example,10/11/2019 23:38,0:00:03,Autoplayed: user action: None; ,Men in Black II,,Microsoft Xbox One,0:00:03,Not latest view,US (United States)
example,10/11/2019 23:38,0:00:03,Autoplayed: user action: None; ,Ultramarine Magmell: Season 1: Ruler of  the 7th Ward (Episode 2),,Microsoft Xbox One,0:00:07,Not latest view,US (United States)
example,10/11/2019 23:17,0:20:39,,Ultramarine Magmell: Season 1: ANGLER (Episode 1),,Microsoft Xbox One,0:21:58,0:21:58,US (United States)
example,10/11/2019 23:17,0:00:05,,Ultramarine Magmell: Season 1: DENDEN OYAJI and MAGMELL (Episode 5),,Microsoft Xbox One,0:00:05,Not latest view,US (United States)
example,10/11/2019 6:27,0:41:17,Autoplayed: user action: None; ,The Originals: Season 1: Dance Back from the Grave (Episode 12),,Microsoft Xbox One,0:42:03,0:42:03,US (United States)
example,10/11/2019 5:46,0:40:59,Autoplayed: user action: None; ,"The Originals: Season 1: Après Moi, Le Déluge (Episode 11)",,Microsoft Xbox One,0:41:50,0:41:50,US (United States)
example,10/11/2019 5:05,0:41:19,Autoplayed: user action: None; ,The Originals: Season 1: The Casket Girls (Episode 10),,Microsoft Xbox One,0:42:05,0:42:05,US (United States)
example,10/11/2019 4:23,0:41:34,Autoplayed: user action: None; ,The Originals: Season 1: Reigning Pain in New Orleans (Episode 9),,Microsoft Xbox One,0:42:11,0:42:11,US (United States)
example,10/11/2019 3:42,0:41:15,Autoplayed: user action: None; ,The Originals: Season 1: The River in Reverse (Episode 8),,Microsoft Xbox One,0:42:04,0:42:04,US (United States)
example,10/11/2019 3:01,0:41:23,Autoplayed: user action: Unspecified; ,The Originals: Season 1: Bloodletting (Episode 7),,Microsoft Xbox One,0:41:58,0:41:58,US (United States)
example,10/11/2019 3:00,0:00:03,Autoplayed: user action: None; ,Legacies: Season 1: This Is the Part Where You Run (Episode 1),,Microsoft Xbox One,0:00:03,Not latest view,US (United States)
example,10/11/2019 2:59,0:00:04,Autoplayed: user action: None; ,Ultramarine Magmell: Season 1: DENDEN OYAJI and MAGMELL (Episode 5),,Microsoft Xbox One,0:00:55,Not latest view,US (United States)
example,10/11/2019 2:58,0:00:55,Autoplayed: user action: None; ,Ultramarine Magmell: Season 1: DENDEN OYAJI and MAGMELL (Episode 5),,Microsoft Xbox One,0:00:59,Not latest view,US (United States)
example,10/11/2019 2:37,0:20:32,Autoplayed: user action: Unspecified; ,Ultramarine Magmell: Season 1: Bloody MARIA (Episode 4),,Microsoft Xbox One,0:21:58,0:21:58,US (United States)
example,10/11/2019 2:12,0:20:40,Autoplayed: user action: Unspecified; ,Ultramarine Magmell: Season 1: A Seven Color Pigeon (Episode 3),,Microsoft Xbox One,0:21:58,0:21:58,US (United States)
example,10/11/2019 1:48,0:20:32,Autoplayed: user action: Unspecified; ,Ultramarine Magmell: Season 1: Ruler of  the 7th Ward (Episode 2),,Microsoft Xbox One,0:21:58,Not latest view,US (United States)
example,10/11/2019 1:18,0:21:58,,Ultramarine Magmell: Season 1: ANGLER (Episode 1),,Microsoft Xbox One,0:21:58,Not latest view,US (United States)
example,10/7/2019 1:17,0:28:52,Autoplayed: user action: Unspecified; ,Charlie's Angels,,Microsoft Xbox One,0:28:52,0:28:52,US (United States)
example,10/5/2019 4:55,0:41:30,Autoplayed: user action: None; ,The Originals: Season 1: Fruit of the Poisoned Tree (Episode 6),,Microsoft Xbox One,0:42:06,0:42:06,US (United States)
example,10/5/2019 4:13,0:41:27,Autoplayed: user action: None; ,The Originals: Season 1: Sinners and Saints (Episode 5),,Microsoft Xbox One,0:42:09,0:42:09,US (United States)
example,10/5/2019 3:32,0:41:32,Autoplayed: user action: Unspecified; ,The Originals: Season 1: Girl in New Orleans (Episode 4),,Microsoft Xbox One,0:42:05,0:42:05,US (United States)
example,10/5/2019 3:31,0:00:10,Autoplayed: user action: None; ,Fairy Tail: Season 1: The Wizard in Armor (Episode 5),,Microsoft Xbox One,0:03:06,0:03:06,US (United States)
example,10/5/2019 3:11,0:20:08,Autoplayed: user action: Unspecified; ,Fairy Tail: Season 1: Dear Kaby (Episode 4),,Microsoft Xbox One,0:22:51,0:22:51,US (United States)
example,10/5/2019 3:09,0:00:03,Autoplayed: user action: None; ,Arrow: Season 1: Pilot (Episode 1),,Microsoft Xbox One,0:00:03,0:00:03,US (United States)
example,10/3/2019 5:13,0:41:32,Autoplayed: user action: None; ,The Originals: Season 1: Tangled Up in Blue (Episode 3),,Microsoft Xbox One,0:42:12,0:42:12,US (United States)
example,10/3/2019 4:31,0:41:29,Autoplayed: user action: None; ,The Originals: Season 1: House of the Rising Son (Episode 2),,Microsoft Xbox One,0:42:08,0:42:08,US (United States)
example,10/3/2019 3:49,0:42:14,Autoplayed: user action: Unspecified; ,The Originals: Season 1: Always and Forever (Episode 1),,Microsoft Xbox One,0:42:14,0:42:14,US (United States)
example,10/3/2019 3:23,0:21:48,Autoplayed: user action: None; ,Ouran High School Host Club: Season 1: This is Our Ouran Fair! (Episode 26),,Microsoft Xbox One,0:23:10,Not latest view,US (United States)
example,10/3/2019 3:01,0:22:03,Autoplayed: user action: None; ,Ouran High School Host Club: Season 1: The Host Club Declares Dissolution! (Episode 25),,Microsoft Xbox One,0:23:25,Not latest view,US (United States)
example,10/3/2019 2:38,0:22:05,Autoplayed: user action: None; ,Ouran High School Host Club: Season 1: And so Kyoya Met Him! (Episode 24),,Microsoft Xbox One,0:23:26,Not latest view,US (United States)
example,10/3/2019 2:15,0:22:05,Autoplayed: user action: None; ,Ouran High School Host Club: Season 1: Tamaki's Unwitting Depression! (Episode 23),,Microsoft Xbox One,0:23:25,Not latest view,US (United States)
example,10/3/2019 1:54,0:21:07,Autoplayed: user action: None; ,Ouran High School Host Club: Season 1: Mori-senpai Has an Apprentice Candidate! (Episode 22),,Microsoft Xbox One,0:22:28,Not latest view,US (United States)
example,10/3/2019 1:32,0:22:03,,Ouran High School Host Club: Season 1: Until the Day it Becomes a Pumpkin! (Episode 21),,Microsoft Xbox One,0:23:25,Not latest view,US (United States)
example,10/3/2019 1:09,0:22:29,Autoplayed: user action: Unspecified; ,Ouran High School Host Club: Season 1: The Door the Twins Opened! (Episode 20),,Microsoft Xbox One,0:23:25,Not latest view,US (United States)
example,10/3/2019 1:03,0:00:13,Autoplayed: user action: None; ,We Have Always Lived in the Castle,,Microsoft Xbox One,0:00:13,0:00:13,US (United States)
example,10/3/2019 1:00,0:02:16,Autoplayed: user action: Unspecified; ,Versailles: Season 1: Episode 1,,Microsoft Xbox One,0:02:12,0:02:12,US (United States)
example,10/3/2019 0:57,0:00:32,,Abstract: The Art of Design: Season 2: Olafur Eliasson: The Design of Art (Episode 1),,Microsoft Xbox One,0:00:32,0:00:32,US (United States)
example,10/2/2019 4:46,0:41:36,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: Resident Evil (Episode 18),,Microsoft Xbox One,0:42:07,Not latest view,US (United States)
example,10/2/2019 4:05,0:41:05,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: Rescue Me (Episode 17),,Microsoft Xbox One,0:41:51,Not latest view,US (United States)
example,10/2/2019 3:23,0:41:40,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 5: While You Were Sleeping (Episode 16),,Microsoft Xbox One,0:42:14,Not latest view,US (United States)
example,10/2/2019 3:23,0:00:27,Autoplayed: user action: None; ,Penny Dreadful: Season 2: The Nightcomers (Episode 3),,Microsoft Xbox One,0:02:50,0:02:50,US (United States)
example,10/2/2019 2:33,0:49:14,Autoplayed: user action: None; ,Penny Dreadful: Season 2: Verbis Diablo (Episode 2),,Microsoft Xbox One,0:51:56,0:51:56,US (United States)
example,10/2/2019 1:42,0:50:38,Autoplayed: user action: Unspecified; ,Penny Dreadful: Season 2: Fresh Hell (Episode 1),,Microsoft Xbox One,0:54:20,0:54:20,US (United States)
example,10/2/2019 1:42,0:00:01,Autoplayed: user action: None; ,Martin Luther: The Idea that Changed the World,,Microsoft Xbox One,0:00:01,0:00:01,US (United States)
example,10/2/2019 1:41,0:00:01,Autoplayed: user action: None; ,The World's Most Extraordinary Homes: Season 2 Part B: Spain (Episode 1),,Microsoft Xbox One,0:00:01,0:00:01,US (United States)
example,10/1/2019 4:08,0:41:36,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: Gone Girl (Episode 15),,Microsoft Xbox One,0:42:12,Not latest view,US (United States)
example,10/1/2019 3:26,0:41:17,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: No Exit (Episode 14),,Microsoft Xbox One,0:42:10,Not latest view,US (United States)
example,10/1/2019 2:45,0:41:34,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 5: Total Eclipse of the Heart (Episode 13),,Microsoft Xbox One,0:42:11,Not latest view,US (United States)
example,10/1/2019 2:28,0:16:55,Autoplayed: user action: Unspecified; ,NCIS: Season 1: Hung Out to Dry (Episode 2),,Microsoft Xbox One,0:17:24,0:17:24,US (United States)
example,9/30/2019 6:33,0:41:18,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: The Devil Inside (Episode 12),,Microsoft Xbox One,0:42:11,Not latest view,US (United States)
example,9/30/2019 5:52,0:41:22,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: 500 Years of Solitude (Episode 11),,Microsoft Xbox One,0:42:10,Not latest view,US (United States)
example,9/30/2019 5:09,0:42:14,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 5: Fifty Shades of Grayson (Episode 10),,Microsoft Xbox One,0:42:14,Not latest view,US (United States)
example,9/30/2019 4:15,0:52:53,Autoplayed: user action: None; ,Penny Dreadful: Season 1: Grand Guignol (Episode 8),,Microsoft Xbox One,0:55:36,0:55:36,US (United States)
example,9/30/2019 3:19,0:55:44,Autoplayed: user action: None; ,Penny Dreadful: Season 1: Possession (Episode 7),,Microsoft Xbox One,0:58:27,0:58:27,US (United States)
example,9/30/2019 2:31,0:48:28,,Penny Dreadful: Season 1: What Death Can Join Together (Episode 6),,Microsoft Xbox One,0:49:41,0:49:41,US (United States)
example,9/29/2019 3:48,0:47:08,Autoplayed: user action: None; ,Penny Dreadful: Season 1: What Death Can Join Together (Episode 6),,Microsoft Xbox One,0:49:41,Not latest view,US (United States)
example,9/29/2019 2:56,0:51:30,Autoplayed: user action: None; ,Penny Dreadful: Season 1: Closer than Sisters (Episode 5),,Microsoft Xbox One,0:54:17,0:54:17,US (United States)
example,9/29/2019 1:52,0:56:15,Autoplayed: user action: Unspecified; ,Penny Dreadful: Season 1: Demimonde (Episode 4),,Microsoft Xbox One,0:58:44,0:58:44,US (United States)
example,9/29/2019 1:47,0:00:02,Autoplayed: user action: None; ,New Girl: Season 1: Pilot (Episode 1),,Microsoft Xbox One,0:00:02,Not latest view,US (United States)
example,9/26/2019 0:46,0:43:35,Autoplayed: user action: Unspecified; ,NCIS: Season 1: Yankee White (Episode 1),,Microsoft Xbox One,0:44:00,0:44:00,US (United States)
example,9/26/2019 0:45,0:00:03,Autoplayed: user action: None; ,Bitten: Season 1: Summons (Episode 1),,Microsoft Xbox One,0:00:03,0:00:03,US (United States)
example,9/26/2019 0:44,0:00:01,Autoplayed: user action: None; ,Legacies: Season 1: This Is the Part Where You Run (Episode 1),,Microsoft Xbox One,0:00:01,Not latest view,US (United States)
example,9/26/2019 0:44,0:00:02,Autoplayed: user action: None; ,The Originals: Season 1: Always and Forever (Episode 1),,Microsoft Xbox One,0:00:02,Not latest view,US (United States)
example,9/22/2019 23:51,0:44:17,Autoplayed: user action: Unspecified; ,Penny Dreadful: Season 1: Resurrection (Episode 3),,Microsoft Xbox One,0:46:56,0:46:56,US (United States)
example,9/22/2019 2:39,0:07:27,Autoplayed: user action: Unspecified; ,Penny Dreadful: Season 1: Resurrection (Episode 3),,Microsoft Xbox One,0:03:31,Not latest view,US (United States)
example,9/22/2019 1:46,0:52:20,Autoplayed: user action: Unspecified; ,Penny Dreadful: Season 1: Seance (Episode 2),,Microsoft Xbox One,0:54:55,0:54:55,US (United States)
example,9/22/2019 0:54,0:52:28,,Penny Dreadful: Season 1: Night Work (Episode 1),,Microsoft Xbox One,0:52:21,0:52:21,US (United States)
example,9/21/2019 3:52,0:41:09,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: The Cell (Episode 9),,Microsoft Xbox One,0:42:01,Not latest view,US (United States)
example,9/21/2019 3:10,0:41:24,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: Dead Man on Campus (Episode 8),,Microsoft Xbox One,0:42:13,Not latest view,US (United States)
example,9/21/2019 2:43,0:27:19,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 5: Death and the Maiden (Episode 7),,Microsoft Xbox One,0:42:10,Not latest view,US (United States)
example,9/21/2019 1:31,0:00:03,Autoplayed: user action: None; ,Legacies: Season 1: This Is the Part Where You Run (Episode 1),,Microsoft Xbox One,0:00:03,Not latest view,US (United States)
example,9/21/2019 1:31,0:00:02,Autoplayed: user action: None; ,Legacies: Season 1: This Is the Part Where You Run (Episode 1),,Microsoft Xbox One,0:00:02,Not latest view,US (United States)
example,9/18/2019 2:20,0:01:12,,The Vampire Diaries: Season 5: Death and the Maiden (Episode 7),,DefaultWidevineAndroidPhone,0:14:52,Not latest view,US (United States)
example,9/18/2019 2:06,0:13:08,,The Vampire Diaries: Season 5: Death and the Maiden (Episode 7),,DefaultWidevineAndroidPhone,0:13:46,Not latest view,US (United States)
example,9/18/2019 1:19,0:41:21,,The Vampire Diaries: Season 5: Handle With Care (Episode 6),,DefaultWidevineAndroidPhone,0:41:21,Not latest view,US (United States)
example,9/17/2019 5:18,0:41:25,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: Monster's Ball (Episode 5),,Microsoft Xbox One,0:42:10,Not latest view,US (United States)
example,9/17/2019 4:37,0:41:34,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: For Whom the Bell Tolls (Episode 4),,Microsoft Xbox One,0:42:11,Not latest view,US (United States)
example,9/17/2019 3:57,0:39:29,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 5: Original Sin (Episode 3),,Microsoft Xbox One,0:41:53,Not latest view,US (United States)
example,9/17/2019 3:16,0:41:08,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: True Lies (Episode 2),,Microsoft Xbox One,0:42:13,Not latest view,US (United States)
example,9/17/2019 2:34,0:41:28,Autoplayed: user action: None; ,The Vampire Diaries: Season 5: I Know What You Did Last Summer (Episode 1),,Microsoft Xbox One,0:42:10,Not latest view,US (United States)
example,9/17/2019 1:53,0:41:33,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 4: Graduation (Episode 23),,Microsoft Xbox One,0:42:10,Not latest view,US (United States)
example,9/16/2019 4:19,0:41:27,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: The Walking Dead (Episode 22),,Microsoft Xbox One,0:42:10,Not latest view,US (United States)
example,9/16/2019 3:38,0:41:03,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: She's Come Undone (Episode 21),,Microsoft Xbox One,0:41:40,Not latest view,US (United States)
example,9/16/2019 2:56,0:41:41,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 4: The Originals (Episode 20),,Microsoft Xbox One,0:42:12,Not latest view,US (United States)
example,9/16/2019 2:30,0:25:44,Autoplayed: user action: None; ,Kabaneri of the Iron Fortress: The Battle of Unato: Season 1: Part 3 (Episode 3),,Microsoft Xbox One,0:28:52,0:28:52,US (United States)
example,9/16/2019 2:07,0:22:21,,Kabaneri of the Iron Fortress: The Battle of Unato: Season 1: Part 2 (Episode 2),,Microsoft Xbox One,0:24:29,0:24:29,US (United States)
example,9/16/2019 1:59,0:07:57,Autoplayed: user action: Unspecified; ,Kabaneri of the Iron Fortress: The Battle of Unato: Season 1: Part 1 (Episode 1),,Microsoft Xbox One,0:26:23,0:26:23,US (United States)
example,9/15/2019 6:16,0:41:31,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: Pictures of You (Episode 19),,Microsoft Xbox One,0:42:12,Not latest view,US (United States)
example,9/15/2019 5:35,0:41:34,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: American Gothic (Episode 18),,Microsoft Xbox One,0:42:09,Not latest view,US (United States)
example,9/15/2019 4:55,0:39:58,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: Because the Night (Episode 17),,Microsoft Xbox One,0:40:59,Not latest view,US (United States)
example,9/15/2019 4:13,0:41:40,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: Bring It On (Episode 16),,Microsoft Xbox One,0:42:10,Not latest view,US (United States)
example,9/15/2019 3:31,0:41:33,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: Stand By Me (Episode 15),,Microsoft Xbox One,0:42:07,Not latest view,US (United States)
example,9/15/2019 2:50,0:41:15,Autoplayed: user action: Unspecified; ,The Vampire Diaries: Season 4: Down the Rabbit Hole (Episode 14),,Microsoft Xbox One,0:42:01,Not latest view,US (United States)
example,9/15/2019 2:27,0:23:00,Autoplayed: user action: Unspecified; ,Kabaneri of the Iron Fortress: The Battle of Unato: Season 1: Part 1 (Episode 1),,Microsoft Xbox One,0:23:00,Not latest view,US (United States)
example,9/14/2019 6:54,0:41:30,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: Into the Wild (Episode 13),,Microsoft Xbox One,0:42:09,Not latest view,US (United States)
example,9/14/2019 6:12,0:41:13,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: A View to a Kill (Episode 12),,Microsoft Xbox One,0:41:57,Not latest view,US (United States)
example,9/14/2019 5:31,0:40:48,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: Catch Me If You Can (Episode 11),,Microsoft Xbox One,0:41:42,Not latest view,US (United States)
example,9/14/2019 4:50,0:41:32,Autoplayed: user action: None; ,The Vampire Diaries: Season 4: After School Special (Episode 10),,Microsoft Xbox One,0:42:06,Not latest view,US (United States)
